year,week,date,target_year,target_week,target,age_now,age_target_week_last_year,age_roll4_mean,rain_mean_mm,rain_source_is_dhm,horizon,pred,champion,base_persistence,base_seasonal_naive,base_seasonal_plus_drift,base_4week_rolling_mean,pred_single
2024,32,2024-08-18,2024.0,34.0,457.0,622.0,347.0,613.75,99.18278382910728,0.0,2,517.0746509329753,Ensemble top-30,622.0,347.0,478.6305785123967,613.75,537.14892578125
2024,33,2024-08-25,2024.0,35.0,547.0,551.0,421.0,629.5,20.24201505379231,0.0,2,513.7342047103535,Ensemble top-30,551.0,421.0,596.8301235987352,629.5,531.2186279296875
2024,34,2024-09-01,2024.0,36.0,463.0,457.0,364.0,616.5,33.808004123235094,0.0,2,475.1785402803585,Ensemble top-30,457.0,364.0,364.0,616.5,522.1526489257812
2024,35,2024-09-08,2024.0,37.0,536.0,547.0,295.0,574.25,32.76203719739054,0.0,2,439.26053766116013,Ensemble top-30,547.0,295.0,295.0,574.25,501.62261962890625
2024,36,2024-09-15,2024.0,38.0,399.0,463.0,322.0,544.25,38.103015356796234,0.0,2,412.5953591414986,Ensemble top-30,463.0,322.0,322.0,544.25,453.2584228515625
2024,37,2024-09-22,2024.0,39.0,374.0,536.0,295.0,504.5,15.354331579658703,0.0,2,417.16171665650904,Ensemble top-30,536.0,295.0,295.0,504.5,453.8819885253906
2024,38,2024-09-29,2024.0,40.0,352.0,399.0,260.0,500.75,276.55679912899444,0.0,2,355.8071826961707,Ensemble top-30,399.0,260.0,260.0,500.75,365.5357666015625
2024,39,2024-10-06,2024.0,41.0,270.0,374.0,211.0,486.25,23.98298102395857,0.0,2,306.13510849221944,Ensemble top-30,374.0,211.0,211.0,486.25,347.93646240234375
2024,40,2024-10-13,2024.0,42.0,350.0,352.0,170.0,443.0,0.4092676069436202,0.0,2,272.3934905907525,Ensemble top-30,352.0,170.0,170.0,443.0,288.5302429199219
2024,41,2024-10-20,2024.0,43.0,286.0,270.0,198.0,415.25,13.330715136277822,0.0,2,253.3341949781083,Ensemble top-30,270.0,198.0,198.0,415.25,248.48231506347656
2024,42,2024-10-27,2024.0,44.0,316.0,350.0,134.0,348.75,0.3998615440359673,0.0,2,261.4571271474464,Ensemble top-30,350.0,134.0,181.0465208747515,348.75,311.3594665527344
2024,43,2024-11-03,2024.0,45.0,290.0,286.0,134.0,336.5,0.0028890409183684,0.0,2,240.9055507127138,Ensemble top-30,286.0,134.0,188.6201881950385,336.5,296.4521179199219
2024,44,2024-11-10,2024.0,46.0,255.0,316.0,138.0,314.5,0.3794969664539472,0.0,2,257.0702256108285,Ensemble top-30,316.0,138.0,197.70212765957447,314.5,282.39910888671875
2024,45,2024-11-17,2024.0,47.0,277.0,290.0,194.0,305.5,0.0,0.0,2,255.84637928055372,Ensemble top-30,290.0,194.0,296.71193633952254,305.5,268.2119140625
2024,47,2024-12-01,2024.0,49.0,273.0,277.0,174.0,286.75,0.0,0.0,2,243.50930347276542,Ensemble top-30,277.0,174.0,281.67662337662335,286.75,277.80712890625
2024,48,2024-12-08,2024.0,50.0,271.0,295.0,193.0,284.5,0.0,0.0,2,255.4369780042616,Ensemble top-30,295.0,193.0,321.35371785962474,284.5,265.23175048828125
2024,49,2024-12-15,2024.0,51.0,238.0,273.0,201.0,279.25,0.0,0.0,2,253.01746834153477,Ensemble top-30,273.0,201.0,201.0,279.25,268.8444519042969
2024,50,2024-12-22,2024.0,52.0,316.0,271.0,206.0,275.0,0.0,0.0,2,246.30880479523336,Ensemble top-30,271.0,206.0,206.0,275.0,245.9198455810547
2025,14,2025-04-13,2025.0,16.0,570.0,472.0,588.0,415.25,41.610988761174085,0.0,2,494.30600750459166,Ensemble top-30,472.0,588.0,588.0,415.25,489.4859313964844
2025,16,2025-04-27,2025.0,18.0,646.0,570.0,651.0,486.0,6.6969386757757485,0.0,2,601.8625053403853,Ensemble top-30,570.0,651.0,651.0,486.0,659.7021484375
2025,17,2025-05-04,2025.0,19.0,639.0,677.0,696.0,511.75,26.341894675392915,0.0,2,628.1072538883228,Ensemble top-30,677.0,696.0,696.0,511.75,621.630615234375
2025,18,2025-05-11,2025.0,20.0,819.0,646.0,762.0,569.5,11.58986160498609,0.0,2,626.7982016385273,Ensemble top-30,646.0,762.0,762.0,569.5,645.903564453125
2025,19,2025-05-18,2025.0,21.0,699.0,639.0,690.0,613.0,43.68760633008741,0.0,2,654.5488554978053,Ensemble top-30,639.0,690.0,690.0,613.0,679.4625244140625
2025,20,2025-05-25,2025.0,22.0,692.0,819.0,658.0,633.0,58.746348710927165,0.0,2,664.388205237049,Ensemble top-30,819.0,658.0,658.0,633.0,671.0833740234375
2025,21,2025-06-01,2025.0,23.0,780.0,699.0,731.0,695.25,39.92450395273272,0.0,2,687.0082858178672,Ensemble top-30,699.0,731.0,731.0,695.25,695.1818237304688
2025,22,2025-06-08,2025.0,24.0,829.0,692.0,697.0,700.75,36.91745418510418,0.0,2,696.1206105855464,Ensemble top-30,692.0,697.0,697.0,700.75,725.533447265625
2025,23,2025-06-15,2025.0,25.0,760.0,780.0,677.0,712.25,55.56423461559678,0.0,2,700.8783479031134,Ensemble top-30,780.0,677.0,677.0,712.25,698.0283203125
2025,24,2025-06-22,2025.0,26.0,654.0,829.0,624.0,747.5,93.11814899947764,0.0,2,700.1749238084315,Ensemble top-30,829.0,624.0,624.0,747.5,680.8978881835938
2025,25,2025-06-29,2025.0,27.0,598.0,760.0,554.0,750.0,80.78616159885173,0.0,2,664.9632839819689,Ensemble top-30,760.0,554.0,554.0,750.0,652.772216796875
2025,26,2025-07-06,2025.0,28.0,544.0,654.0,559.0,765.25,52.85818516683482,0.0,2,635.0797384819705,Ensemble top-30,654.0,559.0,589.3520316432937,765.25,654.8690795898438
2025,27,2025-07-13,2025.0,29.0,580.0,598.0,603.0,755.75,75.15339316646109,0.0,2,612.9660027349469,Ensemble top-30,598.0,603.0,639.7138211382113,755.75,646.5368041992188
2025,28,2025-07-20,2025.0,30.0,599.0,544.0,626.0,710.25,88.52470591714598,0.0,2,573.9654061511717,Ensemble top-30,544.0,626.0,676.8414611533469,710.25,574.2229614257812
2025,29,2025-07-27,2025.0,31.0,554.0,580.0,667.0,639.0,46.57773146774315,0.0,2,598.3124562464767,Ensemble top-30,580.0,667.0,714.0369942196531,639.0,596.3543090820312
2025,30,2025-08-03,2025.0,32.0,513.0,599.0,622.0,594.0,79.1333458938525,0.0,2,583.7737915253632,Ensemble top-30,599.0,622.0,662.710954340584,594.0,602.1390991210938
2025,31,2025-08-10,2025.0,33.0,537.0,554.0,551.0,580.25,75.66606658378927,0.0,2,542.5137755791683,Ensemble top-30,554.0,551.0,580.663380003944,580.25,563.738037109375
2025,32,2025-08-17,2025.0,34.0,500.0,513.0,457.0,569.25,77.64883175851745,0.0,2,487.17655149479214,Ensemble top-30,513.0,457.0,467.1312162971839,569.25,479.5867919921875
2025,33,2025-08-24,2025.0,35.0,711.0,537.0,547.0,561.5,55.15515107865848,0.0,2,506.62996790419936,Ensemble top-30,537.0,547.0,532.5819140308191,561.5,487.0227661132813
2025,34,2025-08-31,2025.0,36.0,567.0,500.0,463.0,550.75,72.68089555990895,0.0,2,512.3654037478585,Ensemble top-30,500.0,463.0,441.1312942155639,550.75,537.035888671875
2025,35,2025-09-07,2025.0,37.0,513.0,711.0,536.0,526.0,35.509156217727885,0.0,2,588.3838681557187,Ensemble top-30,711.0,536.0,511.27398146152177,526.0,627.5546875
2025,36,2025-09-14,2025.0,38.0,371.0,567.0,399.0,565.25,82.1620014232242,0.0,2,512.1771404484433,Ensemble top-30,567.0,399.0,390.90284974093265,565.25,546.8778686523438
2025,37,2025-09-21,2025.0,39.0,358.0,513.0,374.0,578.75,73.57602506281972,0.0,2,434.13121841657704,Ensemble top-30,513.0,374.0,376.0612874779542,578.75,450.5436096191406
2025,38,2025-09-28,2025.0,40.0,325.0,371.0,352.0,572.75,5.15014215278183,0.0,2,355.8830817848731,Ensemble top-30,371.0,352.0,353.96912060863724,572.75,334.5116271972656
2025,39,2025-10-05,2025.0,41.0,395.0,358.0,270.0,540.5,150.96162703247592,0.0,2,316.5461034233784,Ensemble top-30,358.0,270.0,271.52758132956154,540.5,315.4844055175781
2025,40,2025-10-12,2025.0,42.0,316.0,325.0,350.0,452.25,1.1417534712032922,0.0,2,311.90536420592736,Ensemble top-30,325.0,350.0,360.7242339832869,452.25,291.3997802734375
2025,41,2025-10-19,2025.0,43.0,202.0,395.0,286.0,391.75,0.0,0.0,2,337.53086337127337,Ensemble top-30,395.0,286.0,301.78091872791515,391.75,341.9825439453125
2025,42,2025-10-26,2025.0,44.0,288.0,316.0,316.0,362.25,0.0,0.0,2,316.3825667173841,Ensemble top-30,316.0,316.0,347.8045909358446,362.25,335.5562438964844
2025,43,2025-11-02,2025.0,45.0,234.0,202.0,290.0,348.5,79.64147937592307,0.0,2,228.96628299012212,Ensemble top-30,202.0,290.0,313.3515648738985,348.5,192.9904022216797
2025,44,2025-11-09,2025.0,46.0,240.0,288.0,255.0,309.5,0.550906664402611,0.0,2,247.04607114820516,Ensemble top-30,288.0,255.0,256.4306930693069,309.5,239.31231689453125
2025,46,2025-11-23,2025.0,48.0,235.0,240.0,295.0,260.0,0.0,0.0,2,261.030074788537,Ensemble top-30,240.0,295.0,278.4433067880167,260.0,241.2510986328125
