year,week,date,target_year,target_week,target,age_now,age_target_week_last_year,age_roll4_mean,rain_mean_mm,rain_source_is_dhm,horizon,pred,champion,base_persistence,base_seasonal_naive,base_seasonal_plus_drift,base_4week_rolling_mean,pred_with_weather
2024,29,2024-07-28,2024.0,30.0,626.0,603.0,473.0,603.5,61.04608380331905,0.0,1,570.8029853544771,No-weather ensemble top-15,603.0,473.0,631.5590429637252,603.5,573.7637673759739
2024,30,2024-08-04,2024.0,31.0,667.0,626.0,438.0,585.0,107.10424554878578,0.0,1,604.8239145224507,No-weather ensemble top-15,626.0,438.0,581.3040312093628,585.0,591.0459635903487
2024,31,2024-08-11,2024.0,32.0,622.0,667.0,360.0,585.5,158.58217265495406,0.0,1,618.0952691233769,No-weather ensemble top-15,667.0,360.0,482.44186046511624,585.5,599.7616559239187
2024,33,2024-08-25,2024.0,34.0,457.0,551.0,347.0,629.5,20.24201505379231,0.0,1,523.980515605815,No-weather ensemble top-15,551.0,347.0,491.9241161253233,629.5,496.18729268820647
2024,34,2024-09-01,2024.0,35.0,547.0,457.0,421.0,616.5,33.808004123235094,0.0,1,458.74872349816116,No-weather ensemble top-15,457.0,421.0,421.0,616.5,457.3313982652174
2024,35,2024-09-08,2024.0,36.0,463.0,547.0,364.0,574.25,32.76203719739054,0.0,1,540.783227367781,No-weather ensemble top-15,547.0,364.0,364.0,574.25,521.782624937813
2024,36,2024-09-15,2024.0,37.0,536.0,463.0,295.0,544.25,38.103015356796234,0.0,1,421.6906898758368,No-weather ensemble top-15,463.0,295.0,295.0,544.25,445.6626123714347
2024,37,2024-09-22,2024.0,38.0,399.0,536.0,322.0,504.5,15.354331579658703,0.0,1,467.5336691624967,No-weather ensemble top-15,536.0,322.0,322.0,504.5,460.4418758881506
2024,38,2024-09-29,2024.0,39.0,374.0,399.0,295.0,500.75,276.55679912899444,0.0,1,419.2762583716814,No-weather ensemble top-15,399.0,295.0,295.0,500.75,409.20619355600815
2024,39,2024-10-06,2024.0,40.0,352.0,374.0,260.0,486.25,23.98298102395857,0.0,1,362.5054876846261,No-weather ensemble top-15,374.0,260.0,260.0,486.25,353.42273734142674
2024,40,2024-10-13,2024.0,41.0,270.0,352.0,211.0,443.0,0.4092676069436202,0.0,1,329.71700979180406,No-weather ensemble top-15,352.0,211.0,211.0,443.0,329.1038863892584
2024,41,2024-10-20,2024.0,42.0,350.0,270.0,170.0,415.25,13.330715136277822,0.0,1,247.5325629298176,No-weather ensemble top-15,270.0,170.0,170.0,415.25,248.8586067515319
2024,42,2024-10-27,2024.0,43.0,286.0,350.0,198.0,348.75,0.3998615440359673,0.0,1,296.39670434184643,No-weather ensemble top-15,350.0,198.0,267.5165009940358,348.75,294.13491690761765
2024,43,2024-11-03,2024.0,44.0,316.0,286.0,134.0,336.5,0.0028890409183684,0.0,1,283.42468300078787,No-weather ensemble top-15,286.0,134.0,188.6201881950385,336.5,287.23837898696894
2024,44,2024-11-10,2024.0,45.0,290.0,316.0,134.0,314.5,0.3794969664539472,0.0,1,288.32039324677186,No-weather ensemble top-15,316.0,134.0,191.97163120567376,314.5,292.65377583865467
2024,45,2024-11-17,2024.0,46.0,255.0,290.0,138.0,305.5,0.0,0.0,1,278.3281592044649,No-weather ensemble top-15,290.0,138.0,211.0631299734748,305.5,284.7224497804472
2024,46,2024-11-24,2024.0,47.0,277.0,255.0,194.0,310.5,0.0,0.0,1,238.25454765413835,No-weather ensemble top-15,255.0,194.0,296.73897911832944,310.5,237.4504444589196
2024,48,2024-12-08,2024.0,49.0,273.0,295.0,174.0,284.5,0.0,0.0,1,288.63512230037355,No-weather ensemble top-15,295.0,174.0,289.7178596247394,284.5,292.9163514960374
2024,49,2024-12-15,2024.0,50.0,271.0,273.0,193.0,279.25,0.0,0.0,1,262.9614569350432,No-weather ensemble top-15,273.0,193.0,193.0,279.25,262.9408498886645
2024,50,2024-12-22,2024.0,51.0,238.0,271.0,201.0,275.0,0.0,0.0,1,266.9758691094031,No-weather ensemble top-15,271.0,201.0,201.0,275.0,270.5272426353606
2024,51,2024-12-29,2024.0,52.0,316.0,238.0,206.0,279.0,0.0,0.0,1,229.52121317331037,No-weather ensemble top-15,238.0,206.0,206.0,279.0,229.55534415373629
2025,15,2025-04-20,2025.0,16.0,570.0,559.0,588.0,444.75,21.258053627350577,0.0,1,537.5630355782655,No-weather ensemble top-15,559.0,588.0,588.0,444.75,487.6359513780934
2025,17,2025-05-04,2025.0,18.0,646.0,677.0,651.0,511.75,26.341894675392915,0.0,1,622.353542140954,No-weather ensemble top-15,677.0,651.0,651.0,511.75,597.9420257329324
2025,18,2025-05-11,2025.0,19.0,639.0,646.0,696.0,569.5,11.58986160498609,0.0,1,679.8226266624126,No-weather ensemble top-15,646.0,696.0,696.0,569.5,640.8931294875262
2025,19,2025-05-18,2025.0,20.0,819.0,639.0,762.0,613.0,43.68760633008741,0.0,1,658.807152863163,No-weather ensemble top-15,639.0,762.0,762.0,613.0,666.4562015180879
2025,20,2025-05-25,2025.0,21.0,699.0,819.0,690.0,633.0,58.746348710927165,0.0,1,783.6501373202902,No-weather ensemble top-15,819.0,690.0,690.0,633.0,734.4285776740311
2025,21,2025-06-01,2025.0,22.0,692.0,699.0,658.0,695.25,39.92450395273272,0.0,1,723.0173334190251,No-weather ensemble top-15,699.0,658.0,658.0,695.25,727.2651958269325
2025,22,2025-06-08,2025.0,23.0,780.0,692.0,731.0,700.75,36.91745418510418,0.0,1,722.2456862251854,No-weather ensemble top-15,692.0,731.0,731.0,700.75,698.5023975660957
2025,23,2025-06-15,2025.0,24.0,829.0,780.0,697.0,712.25,55.56423461559678,0.0,1,719.0635169078668,No-weather ensemble top-15,780.0,697.0,697.0,712.25,733.0764603661285
2025,24,2025-06-22,2025.0,25.0,760.0,829.0,677.0,747.5,93.11814899947764,0.0,1,753.5914361384688,No-weather ensemble top-15,829.0,677.0,677.0,747.5,754.1427805458827
2025,25,2025-06-29,2025.0,26.0,654.0,760.0,624.0,750.0,80.78616159885173,0.0,1,724.9428903909352,No-weather ensemble top-15,760.0,624.0,624.0,750.0,725.0118544197921
2025,26,2025-07-06,2025.0,27.0,598.0,654.0,554.0,765.25,52.85818516683482,0.0,1,655.8861796997542,No-weather ensemble top-15,654.0,554.0,584.0805465659834,765.25,665.3695840107644
2025,27,2025-07-13,2025.0,28.0,544.0,598.0,559.0,755.75,75.15339316646109,0.0,1,596.0369250859783,No-weather ensemble top-15,598.0,559.0,593.0348690153568,755.75,603.700590490849
2025,28,2025-07-20,2025.0,29.0,580.0,544.0,603.0,710.25,88.52470591714598,0.0,1,551.4293603255642,No-weather ensemble top-15,544.0,603.0,651.9734841461154,710.25,550.8120331768073
2025,29,2025-07-27,2025.0,30.0,599.0,580.0,626.0,639.0,46.57773146774315,0.0,1,600.0115793485494,No-weather ensemble top-15,580.0,626.0,670.1456647398844,639.0,602.3582996030292
2025,30,2025-08-03,2025.0,31.0,554.0,599.0,667.0,594.0,79.1333458938525,0.0,1,603.9888229653656,No-weather ensemble top-15,599.0,667.0,710.6562806192435,594.0,602.6741392000314
2025,31,2025-08-10,2025.0,32.0,513.0,554.0,622.0,580.25,75.66606658378927,0.0,1,555.9602847344721,No-weather ensemble top-15,554.0,622.0,655.4857030171563,580.25,564.6693117810153
2025,32,2025-08-17,2025.0,33.0,537.0,513.0,551.0,569.25,77.64883175851745,0.0,1,506.70045755250374,No-weather ensemble top-15,513.0,551.0,563.2150988615938,569.25,506.19453484658385
2025,33,2025-08-24,2025.0,34.0,500.0,537.0,457.0,561.5,55.15515107865848,0.0,1,518.2509970333746,No-weather ensemble top-15,537.0,457.0,444.95417680454176,561.5,522.8668686015403
2025,34,2025-08-31,2025.0,35.0,711.0,500.0,547.0,550.75,72.68089555990895,0.0,1,506.91341218712336,No-weather ensemble top-15,500.0,547.0,521.1637536412818,550.75,497.130165739915
2025,35,2025-09-07,2025.0,36.0,567.0,711.0,463.0,526.0,35.509156217727885,0.0,1,652.8178572444262,No-weather ensemble top-15,711.0,463.0,441.64151756844143,526.0,662.1233558808007
2025,36,2025-09-14,2025.0,37.0,513.0,567.0,536.0,565.25,82.1620014232242,0.0,1,571.0455255393092,No-weather ensemble top-15,567.0,536.0,525.1226252158895,565.25,586.6773511984151
2025,37,2025-09-21,2025.0,38.0,371.0,513.0,399.0,578.75,73.57602506281972,0.0,1,508.39104499861526,No-weather ensemble top-15,513.0,399.0,401.19907407407413,578.75,514.5418743486894
2025,38,2025-09-28,2025.0,39.0,358.0,371.0,374.0,572.75,5.15014215278183,0.0,1,370.09433708391487,No-weather ensemble top-15,371.0,374.0,376.092190646677,572.75,348.1289865408379
2025,39,2025-10-05,2025.0,40.0,325.0,358.0,352.0,540.5,150.96162703247592,0.0,1,326.063539262518,No-weather ensemble top-15,358.0,352.0,353.99151343705796,540.5,340.6862271753438
2025,40,2025-10-12,2025.0,41.0,395.0,325.0,270.0,452.25,1.1417534712032922,0.0,1,301.11374424844814,No-weather ensemble top-15,325.0,270.0,278.27298050139274,452.25,294.41537989210093
2025,41,2025-10-19,2025.0,42.0,316.0,395.0,350.0,391.75,0.0,0.0,1,335.01960499017696,No-weather ensemble top-15,395.0,350.0,369.3123131285675,391.75,327.4009289703294
2025,42,2025-10-26,2025.0,43.0,202.0,316.0,286.0,362.25,0.0,0.0,1,346.4042828095778,No-weather ensemble top-15,316.0,286.0,314.78516774573274,362.25,350.8450999025182
2025,43,2025-11-02,2025.0,44.0,288.0,202.0,316.0,348.5,79.64147937592307,0.0,1,202.96952840211196,No-weather ensemble top-15,202.0,316.0,341.4451534487998,348.5,216.158614450537
2025,44,2025-11-09,2025.0,45.0,234.0,288.0,290.0,309.5,0.550906664402611,0.0,1,244.98621925348283,No-weather ensemble top-15,288.0,290.0,291.62706270627064,309.5,256.53282971437426
2025,45,2025-11-16,2025.0,46.0,240.0,234.0,255.0,300.25,0.0,0.0,1,243.70002988458515,No-weather ensemble top-15,234.0,255.0,244.8283038501561,300.25,235.28363971764043
